id_str,from_user,text,created_at,time,in_reply_to_user_id,user_followers_count,friends_count
2545515398,asephendri47,"Sty typical pelatih kalem sabar dan mengikuti proses, beliau tau mana turnamen yang bisa bawa timnas dan dia di aku… https://t.co/8JjvSvsabC",2022-06-09 02:39:28,2022-06-12 14:16:21,,81,307
1115630613078216704,ArayaMusa,RT @LintangSemar: Jujurly permainan timnas malam ini jauh lebih baik dibanding versi mereka sepanjang SeaGames kemaren. Marc Klok tingkat p…,2022-06-09 02:39:21,2022-06-12 14:16:21,,2684,4169
984436492490559490,DarusRangga,"@idextratime @uzyangelo Biasa.. Dan terjadi lagi, ketika menang langsung meremehkan timnas negara lain, ketika kala… https://t.co/m60ymwyMAI",2022-06-09 02:03:57,2022-06-12 14:16:21,1222927522033094656,17,42
1266557080556584962,malfiardtra,"@dribble9 masih belum bisa tampil full power secara konsisten, di aff irianto ini perannya vital banget buat skuad… https://t.co/vjm5pz4RHD",2022-06-09 01:56:17,2022-06-12 14:16:21,1028925446,21,185
1268514220380839937,0xmissbigwin14,RT @LintangSemar: Jujurly permainan timnas malam ini jauh lebih baik dibanding versi mereka sepanjang SeaGames kemaren. Marc Klok tingkat p…,2022-06-09 01:37:19,2022-06-12 14:16:21,,227,830
1463394621002694657,i_multistan,"@UpdateBolabola Total 4x kalah pas SeaGames kalah sama Vietnam dan Thailand di AFC kalah lawan Australia, kalah law… https://t.co/bg811BeeMD",2022-06-08 23:58:42,2022-06-12 14:16:21,1089010123,1,18
540226663,DoniAfandi4,@SiaranBolaLive tapi kambuaya nyawa lini tengah timnas coba pas lawan Malaysia pas seagames dan terakhir lawan Bang… https://t.co/A5nhk5Oain,2022-06-08 23:41:53,2022-06-12 14:16:21,756534156,19,49
1245211719707660289,irsadsson,"setuju, buktinya aja pas aff di singapore ganteng banget mainya, giliran seagames baru tuh kesusahan sistem nya ga… https://t.co/EPfl1hZCcY",2022-06-08 22:30:17,2022-06-12 14:16:21,,134,154
241509224,Tachypleussp,"Dr sblm main emg org2 pd pesimis sm timnas wkwk liat rep org jg gitu berkaca dr seagames sm friendlymatch itu
Tau taunya menang hahHa",2022-06-08 21:50:15,2022-06-12 14:16:21,,1066,894
208387256,vandicham,"Selama seagames kok gk kyk gt ya mainya, ujicoba juga wkwk.",2022-06-08 21:45:43,2022-06-12 14:16:21,208387256,513,942
1228861326,Nurday_15,RT @LintangSemar: Jujurly permainan timnas malam ini jauh lebih baik dibanding versi mereka sepanjang SeaGames kemaren. Marc Klok tingkat p…,2022-06-08 21:14:21,2022-06-12 14:16:21,,351,192
1326450984491524097,Samara00514176,"@amlfzn Setelah gagal masuk final seagames, STY harus meloloskan Indonesia dari kualifikasi piala Asia. Udah gitu a… https://t.co/k4bQdWz0vy",2022-06-08 19:53:12,2022-06-12 14:16:21,1097269573848449024,2,86
1256329911196778496,Az18Fadil,"Gak sia2 nonton timnas sampe dini hari, bener kata @idextratime yg nton timnas mlem ini cuma pendukng yg bnr2 sejat… https://t.co/PZIpdePeVS",2022-06-08 19:35:46,2022-06-12 14:16:21,,2,37
1216974853342822400,radhearez,@zahraquinsha @UpdateBolabola Aff seagames ga resmi jadi ga keitung,2022-06-08 19:14:08,2022-06-12 14:16:21,248554211,2,120
4456749792,rackers6,@imaginaryworldx Iyaaaaa dari seagames lgi jahanam. Nak wat cmne tu la hakikat. Money talks. Selangor kilang produce star. Hahaha,2022-06-08 18:42:16,2022-06-12 14:16:21,1008993973199822849,269,107
576909607,yusrilizmhndri,"@LintangSemar Seagames U23, ini senior",2022-06-08 18:28:38,2022-06-12 14:16:21,1316725203586539521,116,144
1065795225380052992,AsyghafM,"2 Pemain yg pengantin baru rodok menurun iki maeng

- Witan
- Kambuaya

Kambuaya dri awal banyak peluang yg bisa di… https://t.co/SGfn42hL7D",2022-06-08 18:24:29,2022-06-12 14:16:21,,145,118
308505766,Bryananda19,Terakhir spot jantung waktu seagames basket kemaren penentuan medali emas Indonesia vs Philippines sekarang di kual… https://t.co/ekLDi4ssMI,2022-06-08 18:21:47,2022-06-12 14:16:21,,330,1082
256404085,prasetiyoan,"Ngeriiiiiii.

Fachrudin better bgt dari pada seagames

Kambuaya….. (masih sama kaya seagames)

Dan harusnya gini megang bola tenang.",2022-06-08 18:20:26,2022-06-12 14:16:21,,714,982
1054053534788804608,txtstranger13,"HUAAAA ANDAI MAIN SEAGAMES KEK GINI KMRN, VIETNAM KIKUK PASTI😭😭😭 https://t.co/QObCddB0H8",2022-06-08 18:16:48,2022-06-12 14:16:21,,87,78
251027188,ojimz_,"Ga sia-sia nonton timnas jam segini, mainnya improve jauh dari seagames terakhir lebih rapih. Tp masih banyak yg ha… https://t.co/J5tsapnYlr",2022-06-08 18:15:01,2022-06-12 14:16:21,,287,306
1174647812690083840,anageraldine21,RT @LintangSemar: Jujurly permainan timnas malam ini jauh lebih baik dibanding versi mereka sepanjang SeaGames kemaren. Marc Klok tingkat p…,2022-06-08 18:11:55,2022-06-12 14:16:21,,52,208
217002570,Dewi_nsrd,"Jauh lebih happy nonton timnas malam ini dibanding sepanjang seaGames kemaren 🙌
Bukan karena kita lagi unggul skorn… https://t.co/UjoYb8cs5s",2022-06-08 17:37:28,2022-06-12 14:16:21,,260,315
963668397442715651,sun_atuh,RT @LintangSemar: Jujurly permainan timnas malam ini jauh lebih baik dibanding versi mereka sepanjang SeaGames kemaren. Marc Klok tingkat p…,2022-06-08 17:33:46,2022-06-12 14:16:21,,193,432
1305511974772469760,salxxbi161,RT @LintangSemar: Jujurly permainan timnas malam ini jauh lebih baik dibanding versi mereka sepanjang SeaGames kemaren. Marc Klok tingkat p…,2022-06-08 17:17:27,2022-06-12 14:16:21,,25,79
1292091836522049536,audidiy,RT @LintangSemar: Jujurly permainan timnas malam ini jauh lebih baik dibanding versi mereka sepanjang SeaGames kemaren. Marc Klok tingkat p…,2022-06-08 17:16:36,2022-06-12 14:16:21,,1569,1219
629163813,aprilliadi2,RT @LintangSemar: Jujurly permainan timnas malam ini jauh lebih baik dibanding versi mereka sepanjang SeaGames kemaren. Marc Klok tingkat p…,2022-06-08 17:14:47,2022-06-12 14:16:21,,132,143
1273846714948976640,himatululiyah1,RT @LintangSemar: Jujurly permainan timnas malam ini jauh lebih baik dibanding versi mereka sepanjang SeaGames kemaren. Marc Klok tingkat p…,2022-06-08 17:12:13,2022-06-12 14:16:21,,848,856
1316725203586539521,LintangSemar,Jujurly permainan timnas malam ini jauh lebih baik dibanding versi mereka sepanjang SeaGames kemaren. Marc Klok tin… https://t.co/1GozqLenFL,2022-06-08 17:11:48,2022-06-12 14:16:21,,187,254
1273865519062384640,diaryiinn,Ni wasit keknya dpt testimoni dari wasit seagames kemari deh makanya ga berani ngadi2 kawal indo. Gdjob pak lanjutk… https://t.co/fwhE1dXzMK,2022-06-08 17:11:08,2022-06-12 14:16:21,,25,31
1464640668106739715,bryyyyyyyyyyyyz,@idextratime masih inget pas klok di seagames pernah dihujat pas di match pertama / kedua gitu lupa w.. skrg udh lu… https://t.co/JMk42UaGpg,2022-06-08 17:08:57,2022-06-12 14:16:21,1222927522033094656,17,466
368361543,fafa_kuswandana,KENAPA SEAGAMES KEMAREN GAGINI?!!,2022-06-08 17:02:11,2022-06-12 14:16:21,,315,716
1150808777442000896,iyasiapatau,"to to ayo too iriyanto 🙄🤦🏻‍♂️
long ball
passing
control

**seagames cukup buat pembejaran",2022-06-08 16:51:24,2022-06-12 14:16:21,,102,1443
94733032,aminsuy,"Harusnya emang ambil Spaso sih buat timnas, dari jaman AFF, Seagames, sampe Piala Asia sejauh ini ya masalahnya di CF",2022-06-08 16:49:32,2022-06-12 14:16:21,,623,351
232685172,ahadmilan,Setelah berhasil dengan inverted fullback di aff disusul kegagalan eksperimen di seagames karena memang harus kehil… https://t.co/nh37HlfaPV,2022-06-08 16:43:22,2022-06-12 14:16:21,232685172,410,258
76601287,angkvgadang,Nyimpahan enerhi di Seagames.... https://t.co/0YnWAVD5Lr,2022-06-08 15:42:28,2022-06-12 14:16:21,,8340,3167
984436492490559490,DarusRangga,@handri06 @MafiaWasit Gw sumpahin gelaran aff sama seagames berikutnya Kamboja yg juara,2022-06-08 15:39:24,2022-06-12 14:16:21,370145404,17,42
984436492490559490,DarusRangga,"@ArgaLeonS @PSSI Wkwkw perasaan kemarin yg koar2 grgr irja g dibawa pas seagames, eh sekarang kaga ada yg nongol lagi bang wkwkwkw",2022-06-08 15:36:10,2022-06-12 14:16:21,1351219609,17,42
74764265,resharenaldy,3 bek lagi timnas. Udah saatnya emang. Jelek di seagames pake 433. Balik 343 lagi aja kaya aff,2022-06-08 15:25:44,2022-06-12 14:16:21,,866,580
1388485156877467650,BlackMa17368179,"@PSSI Dgn tim mayoritas sama saat di AFF dan seagames , seluruh masyarakat Indonesia banyak2 berdoa , mudah2an tim… https://t.co/s0ABL8qOuB",2022-06-08 10:53:33,2022-06-12 14:16:21,2363027508,38,624
1006340665414828033,inlander208,@Bola_Jakarta Perasaan pas seagames kemarin juga gitu. Bahkan sempet ada foto marc klok ga sih? *cmiiw,2022-06-08 10:07:04,2022-06-12 14:16:21,3328222849,517,645
3987378432,kantahkotablt,"RT @atr_bpn: Segenap jajaran Kementerian ATR/BPN mengucapkan Selamat untuk Indonesia telah meraih peringkat ketiga pada SEA Games 2021.

Te…",2022-06-08 09:52:55,2022-06-12 14:16:21,,277,115
352341858,anyeongfiki,Andai jorrji maennya kyk gini pas seagames,2022-06-08 08:44:41,2022-06-12 14:16:21,,87,209
984436492490559490,DarusRangga,"@idextratime Pemain naturalisasi kan projectnya STY, terus nnti klo semisal diganti, nasib pemain naturalisasi gmn?… https://t.co/TGqIecN92K",2022-06-08 07:54:40,2022-06-12 14:16:21,1222927522033094656,17,42
42199532,UMonline,"Sukan SEA 2027 diadakan di luar Kuala Lumpur ?
#msn #kbs #ocm #malaysia #seagames https://t.co/F2JrXDmBGm",2022-06-08 06:44:46,2022-06-12 14:16:21,,740597,306
1171634233871405058,sofiaoay__,"@cherryvikaaa @BWFScore Udh berapa turnamen ga ikut mereka, d seagames ga turun d thomas uber ga turun, mana abis covid dlu",2022-06-08 06:24:22,2022-06-12 14:16:21,1110522124978913281,51,105
3242873586,merempahi,"@menjerryt Kisah adekku pas nari di seagames, mereka tu dpt upah lumayan lho &gt;1jt dan satu sekolah yg ikut lbh dari… https://t.co/ukW3U2OdU4",2022-06-08 05:52:08,2022-06-12 14:16:21,1424295420147101707,128,439
1088392392112168960,AriShandyRahma1,@bersandiwaraa Katanya nanti mau dimasukin cabor seagames ben,2022-06-08 05:45:22,2022-06-12 14:16:21,2393648033,132,453
721142312907083776,david_X89,@ibnumustarii @UpdateBolabola Liat Thailand seagames berapa naturalisasi nya..mau smp kapan kemakan pilem di hutan… https://t.co/mhZD4ZMmql,2022-06-08 04:16:56,2022-06-12 14:16:21,857234547129421825,14,48
1144299858607558656,sinanggartul0,"@MafiaWasit Kalau bicara komentator sama aja, yg satu berisik yg satu lagi suka ngerendahin pemain lawan dan bahas… https://t.co/cDvHBvVkzl",2022-06-08 01:22:01,2022-06-12 14:16:21,2794327166,22,75
1218328004914339840,blahblahckh,"Haduu, nasib gaada tv. Nonton bola harus pake apps.
Dah download RCTI+ dari Seagames, eh kabarnya tv sebelah yg nay… https://t.co/0EH12gPopD",2022-06-07 18:46:36,2022-06-12 14:16:21,,7,181
152339452,saputritps,@PRAMYEREZONE Yes kyk main di Seagames kmrn gt juga akhirnya banyak kesalahan sama kasih kesempatan lawan nyerang.… https://t.co/xaQjUZ0K4U,2022-06-07 16:57:48,2022-06-12 14:16:21,1507526058236874753,2,14
208981684,fridhodamora,"@dafbur Mau target Olympic katanya, makanya nggak mau ngebid buat SEAgames wkwkw. 

Semoga 2029 bisa mantep sat set… https://t.co/CaJxItyeWj",2022-06-07 15:55:17,2022-06-12 14:16:21,94819591,643,750
208981684,fridhodamora,"@dafbur 2025 di Thailand, 2027 di Malaysia, dan 2029 di Singapore. 

Untuk 2027 dan 2029 baru ketok palu pas NOC me… https://t.co/LzekI7j73q",2022-06-07 15:01:49,2022-06-12 14:16:21,94819591,643,750
1183382447586562048,mugiwara_sol,@UpdateBolabola tambahin lagi naturalisasi gelandang dan bek tengah sekalian buat persiapan aff dan seagames 2023.,2022-06-07 14:52:48,2022-06-12 14:16:21,1089010123,136,166
742590541,aquafarfalla,"Lihat ini apri/fadia peraih emas seagames keren bgt mainnya ☺️☺️☺️ 

Noh sebagai sesama peraih emas dicontoh @/leoniel",2022-06-07 12:19:49,2022-06-12 14:16:21,,186,291
1224769208820518913,auliarahmah99,Cerah yaa konsepnya jersey si paling juara seagames Wkwkwkwk,2022-06-07 11:59:13,2022-06-12 14:16:21,,5,93
2886003816,Angel_lin8,@ainurohman Penampilan mereka keran bgt..jauh beda dr SEAGames👏👏👏,2022-06-07 10:59:41,2022-06-12 14:16:21,132276059,182,112
364908637,FikTya_,"@INABadminton Nah gitu dong Febby mulai ngimbangin Ribka ga pontang panting sendiri kaya pas Seagames, tapi footwor… https://t.co/TLkCF65fCi",2022-06-07 10:56:19,2022-06-12 14:16:21,1200006384,135,308
534101655,arumfaa_,"@INABadminton seagames kmrn pada bilang febby mageran, skrg alhamdulillah udah on fire bgt 22nya. semangattt🔥",2022-06-07 10:54:38,2022-06-12 14:16:21,1200006384,4192,3661
1496677366885617665,pecintacpyg,"@INABadminton mainnya lebih baik dari waktu seagames. ribka galak bgt smashnya mantep, febby juga pukulannya banyak… https://t.co/KeIdpJsR49",2022-06-07 10:52:41,2022-06-12 14:16:21,1200006384,195,228
1502633447063371782,q1lahshe,kalam dunia ni mesti dia tak tengok seagames lwn vietnam. kalau arihai tak menang time tu takadanya dapat sliver hshdgdhdjsjsksk,2022-06-07 06:07:16,2022-06-12 14:16:21,,33,94
966983910788759553,Genpi_Co,"Bonus untuk para atlet peraih medali di SEA Games 2021 akan cair di hari Jumat, kata Menpora Zainudin Amali.… https://t.co/nzffU3VeJS",2022-06-06 20:00:02,2022-06-12 14:16:21,,1947,80
1402591129229357057,JeonMyeo,RT @CakCaping: Menteri BUMN bersama Bank mandiri memberikan apresiasi  untuk prestasi tim basket putra dan putri atas prestasinya di seagam…,2022-06-06 17:57:13,2022-06-12 14:16:21,,2714,2345
1096378721080987648,jauh_id,@nopalrl melu seagames panggggg,2022-06-06 15:35:09,2022-06-12 14:16:21,1016885038539870208,58,203
1533734393516552192,arysapu1331,"Jokowi Beri Bonus Atlet Peraih Medali SEA Games 
-
tag siapapun untuk melihat ini:
follow @jokowi
follow… https://t.co/o1UZeOnUbt",2022-06-06 13:15:00,2022-06-12 14:16:21,,128,327
1277127271384416256,AsepZainiRahma2,"@mantapjivva Guaa kira yang di popsivo polwan itu orang indo pas seagames dia di thailand, sukses jadi mata mata di Indonesia",2022-06-06 08:28:10,2022-06-12 14:16:21,141887146,121,126
1196269413747441666,SoniPWijaya,"@SiaranBolaLive Dia nangis ga lolos pildun, kita masih nangis gagal juara seagames",2022-06-06 07:36:44,2022-06-12 14:16:21,756534156,6,163
4513758738,kantahPariaman,"RT @atr_bpn: Segenap jajaran Kementerian ATR/BPN mengucapkan Selamat untuk Indonesia telah meraih peringkat ketiga pada SEA Games 2021.

Te…",2022-06-06 03:11:06,2022-06-12 14:16:21,,300,40
3091554828,xx_wawax,"RT @dejean00: Nak petik, at least seagames antaq kuih lapis pun dapat silver… berbanding… bola… eh",2022-06-06 01:59:09,2022-06-12 14:16:21,,830,884
1244569328818642944,Gelang_Alit2,RT @NDUT_GEMES: Taukan kalau team Basket putra SeaGames kmrn dlm sejarah mendpatkan Emas.nah semalam pak Erick Thohir memberikan APRESIASI…,2022-06-06 00:57:07,2022-06-12 14:16:21,,5767,6019
1305524824245071874,dejean00,"Nak petik, at least seagames antaq kuih lapis pun dapat silver… berbanding… bola… eh https://t.co/ByroiWMWCP",2022-06-06 00:45:15,2022-06-12 14:16:21,,82,207
1358360042974572544,Shahrirmajid1,@FAM_Malaysia Piala Asia satu kjohnan besar.Drpd kt bjaya melayakan diri ke Piala Asia B23  Persediaan kt adakah me… https://t.co/YmASJHjrvq,2022-06-05 17:21:09,2022-06-12 14:16:21,3191632944,5,25
300700406,hzlimideris,Brad boleh kot undur slow2. Selection player dari seagames mmg out 🤣😂 mukhairi main flank kejadah apa taktikal tu.,2022-06-05 16:45:48,2022-06-12 14:16:21,,887,1039
2934373231,Dannynaim_,Ini kalau haritu masa seagames.. Thailand n Vietnam hantar player u 23 masak.. Silap2 sampai peringkat kumpulan je… https://t.co/subH2Ev7qX,2022-06-05 16:35:23,2022-06-12 14:16:21,,10,77
1511399947761254400,Jebat45293921,"@Marchfoward Midfield tak dak idea,sikit2 pass belakang..pastu hilang bola,dah lah main 3 defends.. kenapa lah lepa… https://t.co/ZzewQZNg8f",2022-06-05 15:53:17,2022-06-12 14:16:21,2194068895,0,3
1069447979877068800,KanwilBPNNTB,"RT @atr_bpn: Segenap jajaran Kementerian ATR/BPN mengucapkan Selamat untuk Indonesia telah meraih peringkat ketiga pada SEA Games 2021.

Te…",2022-06-05 08:44:18,2022-06-12 14:16:21,,136,25
1500656419691188225,atrbpn_tubaba,"RT @atr_bpn: Segenap jajaran Kementerian ATR/BPN mengucapkan Selamat untuk Indonesia telah meraih peringkat ketiga pada SEA Games 2021.

Te…",2022-06-05 08:07:29,2022-06-12 14:16:21,,128,701
1386211916863795203,Kandra861,"@_ekokuntadhi Yaelah.. seagames, asean games, itu pernah di Indonesia  jadi kebanggaan om. Emangnya kau pikir brapa… https://t.co/iUcWxPDRcC",2022-06-05 07:41:19,2022-06-12 14:16:21,198412976,1,1
3012468631,bukanoli,"serapi apapun km menutupinya
ingatlah ""sepandai-pandainya tupai melompat, ia tidak akan ikut seagames"" 😊",2022-06-05 04:45:33,2022-06-12 14:16:21,,771,35
1479378053599940609,raibily,RT @CakCaping: Menteri BUMN bersama Bank mandiri memberikan apresiasi  untuk prestasi tim basket putra dan putri atas prestasinya di seagam…,2022-06-05 03:55:36,2022-06-12 14:16:21,,1354,1580
1298202459412684801,nanang85657650,RT @ListyoSigitP: Saya berharap torehan prestasi 15 altet Polri ini dapat menjadi contoh bagi seluruh personel kepolisian untuk memberikan…,2022-06-04 22:21:26,2022-06-12 14:16:21,,82,669
885337747489120256,trieva051,"@DokterTifa Ya itu sama aja apa guna nya juga Indonesia Ikut ajang Olah Raga Dunia Asian Games,SeaGames,Olimpiade,P… https://t.co/COsWjgEzRG",2022-06-04 22:00:46,2022-06-12 14:16:21,1502822366946402304,174,379
345426505,gozelpku,"@AlasBanjaran Koment romli lucu, dia bilang ngabisin uang rakyat.....emang mandalika pake uang siapa ? PON pake uan… https://t.co/lbETgNJqeD",2022-06-04 17:51:05,2022-06-12 14:16:21,2209831022,7,9
1095932822768869376,vyodca,"gwe sdah mndapat 1 support dri kepin utk msuk rrq, bismillah langsung diajak ke seagames #snang #bhagia 😍😍😍😍",2022-06-04 16:39:47,2022-06-12 14:16:21,,181,187
1863475824,thyvngi,"Adekku kan mulai pelatihan badminton, 5 jam cuyy😩😩 lama bgt.. Baru pulang jam set 11👍🏻
Sepatu baru cuman dipake seh… https://t.co/TM1nYKE96k",2022-06-04 16:20:13,2022-06-12 14:16:21,,1654,1594
1097182864649609216,29ariko,@Daviens_12 @aniesbaswedan @FIAFormulaE @Jakartaeprix @DKIJakarta @jakprogroup Pas helatan SeaGames ya? Jakarta-Pal… https://t.co/86hzhXR7vp,2022-06-04 15:49:54,2022-06-12 14:16:21,1248273066083282945,18,333
43799886,KontanNews,Jokowi: Bonus Atlet Sea Games Diberikan Pekan Depan https://t.co/gHpS6UBjA3 #SeaGames,2022-06-04 12:59:52,2022-06-12 14:16:21,,368224,497
1339319390,astrophiler_,"video ibas tiktoker yg lg maen basket di stitch langsung sm juara basket seagames, agak ngeri jg wkwkwk",2022-06-04 12:31:05,2022-06-12 14:16:21,,2422,1325
1093889767870062592,EkoPray12,"@DokterTifa iya sih, untuk apa kita ikutan seagames, olympiad, bikin PON dll.. coba disumbangkan ke panti asuhan bu… https://t.co/brqreqY2LX",2022-06-04 09:55:45,2022-06-12 14:16:21,1502822366946402304,24,94
