id_str,from_user,text,created_at,time,in_reply_to_user_id,user_followers_count,friends_count
457149781,MeorZafranMZA,"RT @TeamMsia: Lewat malam ini #HarimauMalaya B-23 akan turun berdepan skuad naib juara di #SEAGames2021 lepas, Thailand 🇹🇭.

Lawan yang buk…",2022-06-05 06:54:01,2022-06-12 12:03:06,,864,316
1193359970,YusoffFahmi,"RT @TeamMsia: Lewat malam ini #HarimauMalaya B-23 akan turun berdepan skuad naib juara di #SEAGames2021 lepas, Thailand 🇹🇭.

Lawan yang buk…",2022-06-05 06:51:01,2022-06-12 12:03:06,,853,796
1470329668305784833,MasFootballHub,"RT @TeamMsia: Lewat malam ini #HarimauMalaya B-23 akan turun berdepan skuad naib juara di #SEAGames2021 lepas, Thailand 🇹🇭.

Lawan yang buk…",2022-06-05 06:38:45,2022-06-12 12:03:06,,79,311
932478013,Aezaidie_16,"RT @TeamMsia: Lewat malam ini #HarimauMalaya B-23 akan turun berdepan skuad naib juara di #SEAGames2021 lepas, Thailand 🇹🇭.

Lawan yang buk…",2022-06-05 06:37:26,2022-06-12 12:03:06,,329,313
897635623,nikasyrvf,"RT @TeamMsia: Lewat malam ini #HarimauMalaya B-23 akan turun berdepan skuad naib juara di #SEAGames2021 lepas, Thailand 🇹🇭.

Lawan yang buk…",2022-06-05 06:36:41,2022-06-12 12:03:06,,548,138
1108721336581414914,syakirain_,"RT @TeamMsia: Lewat malam ini #HarimauMalaya B-23 akan turun berdepan skuad naib juara di #SEAGames2021 lepas, Thailand 🇹🇭.

Lawan yang buk…",2022-06-05 06:13:03,2022-06-12 12:03:06,,283,228
429554876,2ulhusn1,"RT @TeamMsia: Lewat malam ini #HarimauMalaya B-23 akan turun berdepan skuad naib juara di #SEAGames2021 lepas, Thailand 🇹🇭.

Lawan yang buk…",2022-06-05 06:10:00,2022-06-12 12:03:06,,285,872
1068617323,OneAfiqNazli,"RT @TeamMsia: Lewat malam ini #HarimauMalaya B-23 akan turun berdepan skuad naib juara di #SEAGames2021 lepas, Thailand 🇹🇭.

Lawan yang buk…",2022-06-05 06:08:53,2022-06-12 12:03:06,,357,939
1005093130922688512,burnquendro,"RT @TeamMsia: Lewat malam ini #HarimauMalaya B-23 akan turun berdepan skuad naib juara di #SEAGames2021 lepas, Thailand 🇹🇭.

Lawan yang buk…",2022-06-05 06:08:50,2022-06-12 12:03:06,,161,333
60223604,shaqibshahril,"RT @TeamMsia: Lewat malam ini #HarimauMalaya B-23 akan turun berdepan skuad naib juara di #SEAGames2021 lepas, Thailand 🇹🇭.

Lawan yang buk…",2022-06-05 06:07:14,2022-06-12 12:03:06,,4330,1667
1115272431449415681,nraliahntsha,"RT @TeamMsia: Lewat malam ini #HarimauMalaya B-23 akan turun berdepan skuad naib juara di #SEAGames2021 lepas, Thailand 🇹🇭.

Lawan yang buk…",2022-06-05 06:06:17,2022-06-12 12:03:06,,620,370
399815217,TeamMsia,"Lewat malam ini #HarimauMalaya B-23 akan turun berdepan skuad naib juara di #SEAGames2021 lepas, Thailand 🇹🇭.

Lawa… https://t.co/SHNr6FyNqt",2022-06-05 06:06:08,2022-06-12 12:03:06,,620894,833
2714869507,newsmerahputih,"Tim voli indoor putra Indonesia selalu unjuk gigi digelaran SEA Games tematik sore. 

#merahputihcom #voliindonesia… https://t.co/GgUeRQSBRF",2022-06-04 11:11:00,2022-06-12 12:03:06,,8642,201
